epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.9336141696136988,0.1963717881594178,1.912281935865229,0.23320964749536177
1,1.9088490866543195,0.2384753612054746,1.885474605993791,0.23729128014842302
2,1.9044416365998513,0.24780167110855061,1.8583880988034336,0.26957328385899815
3,1.8904292677225696,0.2560267099509863,1.764257712797685,0.30630797773654916
4,1.8737530560975664,0.27325382376099494,1.7914266911419958,0.30092764378478665
5,1.882753026619385,0.2835685186624939,1.7697790644385596,0.30760667903525046
6,1.8864264394460104,0.2780417805389143,1.7322052933953027,0.33877551020408164
7,1.8886246882127915,0.28228732957831826,1.7768892266533594,0.32838589981447125
8,1.8924759211165183,0.2756617597600981,1.729735732078552,0.3430426716141002
9,1.8692108486475572,0.2885758905548955,1.7634320909326724,0.3306122448979592
10,1.8868225196774093,0.28932619420555844,1.752679304643111,0.3313543599257885
11,1.8542443754967681,0.295654239104395,1.689260255206715,0.34805194805194806
